k,n,id,orders,generator,P,P_coe,E,E_coe,H,H_coe,Element,gen_coe,hyouji,orders2
-1,0,0,0,0,,0 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,0,0 0 0 0 0 0 0 0 0 0 0 0,0,0
0,1,0,inf,ι1,,,,1 0 0 0 0 0 0 0 0 0 0 0,,,1,1 0 0 0 0 0 0 0 0 0 0 0,ι1,inf
0,2,0,inf,ι2,,,,1 0 0 0 0 0 0 0 0 0 0 0,,,1,1 0 0 0 0 0 0 0 0 0 0 0,ι2,inf
0,3,0,inf,ι3,,0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,1,1 0 0 0 0 0 0 0 0 0 0 0,ι3,inf
0,5,0,inf,ι5,"Prop5.1, \ \Delta(ι_5)=\pm 2η_2",2 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,1,1 0 0 0 0 0 0 0 0 0 0 0,ι5,inf
0,7,0,inf,ι7,"Lem5.4, \ H(\nu_4)=ι_7",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,1,1 0 0 0 0 0 0 0 0 0 0 0,ι7,inf
0,9,0,inf,ι9,"(5.8), \ \Delta(ι_9)=\pm (2ν_4-E ν')",2 -1 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,1,1 0 0 0 0 0 0 0 0 0 0 0,ι9,inf
0,11,0,inf,ι11,"(5.10), \ \Delta(ι_{11})=ν_5η_8",1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,1,1 0 0 0 0 0 0 0 0 0 0 0,ι11,inf
0,13,0,inf,ι13,\Delta(ι_{13})=\Delta(ι_{13}),1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,1,1 0 0 0 0 0 0 0 0 0 0 0,ι13,inf
0,15,0,inf,ι15,"Lem5.14, \ H(\sigma_8)=ι_{15}",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,1,1 0 0 0 0 0 0 0 0 0 0 0,ι15,inf
0,17,0,inf,ι17,"(5.16), \ \Delta(ι_{17})=\pm (2σ_8-E σ')",2 -1 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,1,1 0 0 0 0 0 0 0 0 0 0 0,ι17,inf
0,19,0,inf,ι19,"(7.1), \ \Delta(ι_{19})=σ_9η_{16}+\bar{\nu}_9+ε_9",1 1 1 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,1,1 0 0 0 0 0 0 0 0 0 0 0,ι19,inf
0,21,0,inf,ι21,\Delta(ι_{21})=\Delta(ι_{21}),1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,1,1 0 0 0 0 0 0 0 0 0 0 0,ι21,inf
0,23,0,inf,ι23,\Delta(ι_{23})=σ_{11}ν_{18},1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,1,1 0 0 0 0 0 0 0 0 0 0 0,ι23,inf
0,25,0,inf,ι25,\Delta(ι_{25})=\Delta(ι_{25}),1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,1,1 0 0 0 0 0 0 0 0 0 0 0,ι25,inf
0,27,0,inf,ι27,,1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,1,1 0 0 0 0 0 0 0 0 0 0 0,ι27,inf
0,29,0,inf,ι29,,1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,1,1 0 0 0 0 0 0 0 0 0 0 0,ι29,inf
0,31,0,inf,ι31,"(10.10), \ \Delta(ι_{31})=2σ_{15}^2",2 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,1,1 0 0 0 0 0 0 0 0 0 0 0,ι31,inf
0,33,0,inf,ι33,,0 0 1 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,1,1 0 0 0 0 0 0 0 0 0 0 0,ι33,inf
0,35,0,inf,ι35,"p160, \ \Delta(ι_{35})\equiv η^{*}_{17} \mod E ^2 π_{31}^{15}",1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,1,1 0 0 0 0 0 0 0 0 0 0 0,ι35,inf
0,37,0,inf,ι37,,1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,1,1 0 0 0 0 0 0 0 0 0 0 0,ι37,inf
0,39,0,inf,ι39,"Cor12.25, \ \Delta(ι_{39})=ν^{*}_{19}+ξ_{19}",1 1 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,1,1 0 0 0 0 0 0 0 0 0 0 0,ι39,inf
0,41,0,inf,ι41,,1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,1,1 0 0 0 0 0 0 0 0 0 0 0,ι41,inf
0,43,0,inf,ι43,,0 1 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,1,1 0 0 0 0 0 0 0 0 0 0 0,ι43,inf
0,45,0,inf,ι45,,1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,1,1 0 0 0 0 0 0 0 0 0 0 0,ι45,inf
0,47,0,inf,ι47,"[M] Lem8.3, \ \Delta(ι_{47})=σ^{*}_{23}",1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,1,1 0 0 0 0 0 0 0 0 0 0 0,ι47,inf
0,49,0,inf,ι49,,0 0 0 1 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,1,1 0 0 0 0 0 0 0 0 0 0 0,ι49,inf
0,51,0,inf,ι51,"[MMO] (5.22), \ \Delta({\iota_{51}})={E\widetilde{\eta}}",0 0 1 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,1,1 0 0 0 0 0 0 0 0 0 0 0,ι51,inf
0,53,0,inf,ι53,,1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,1,1 0 0 0 0 0 0 0 0 0 0 0,ι53,inf
0,55,0,inf,ι55,"[O1] (8.34), \ \Delta({\iota_{55}})={ E ^{3}M_{2}}",1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,1,1 0 0 0 0 0 0 0 0 0 0 0,ι55,inf
0,57,0,inf,ι57,,1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,1,1 0 0 0 0 0 0 0 0 0 0 0,ι57,inf
0,59,0,inf,ι59,"[O2] Prop4.5(18), \ \Delta({\iota_{59}})={EA_{3}}",1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,1,1 0 0 0 0 0 0 0 0 0 0 0,ι59,inf
0,61,0,inf,ι61,,1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,1,1 0 0 0 0 0 0 0 0 0 0 0,ι61,inf
0,63,0,inf,ι63,"[O3] (8.31), \ \Delta({\iota_{63}})=2{\theta'_{31}}",2 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,1,1 0 0 0 0 0 0 0 0 0 0 0,ι63,inf
0,65,0,inf,ι65,,1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,1,1 0 0 0 0 0 0 0 0 0 0 0,ι65,inf
0,,,,,,,,,,,,,,
1,1,0,0,0,,0 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,0,0 0 0 0 0 0 0 0 0 0 0 0,0,0
1,2,0,inf,η2,,,,1 0 0 0 0 0 0 0 0 0 0 0,H(η_2)=\pm ι_3,1 0 0 0 0 0 0 0 0 0 0 0,2,1 0 0 0 0 0 0 0 0 0 0 0,η2,inf
1,3,0,2,η3,,,,1 0 0 0 0 0 0 0 0 0 0 0,,,2,1 0 0 0 0 0 0 0 0 0 0 0,η3,2
1,4,0,2,η4,,,,1 0 0 0 0 0 0 0 0 0 0 0,,,2,1 0 0 0 0 0 0 0 0 0 0 0,η4,2
1,5,0,2,η5,"p40, \ \Delta(η_5)=0",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2,1 0 0 0 0 0 0 0 0 0 0 0,η5,2
1,7,0,2,η7,"(5.6), \ E : \pi_{6}^3 \rightarrow \pi_{7}^4, \ into",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2,1 0 0 0 0 0 0 0 0 0 0 0,η7,2
1,9,0,2,η9,"(5.11), \ \Delta(η_9)=E ν'η_7",0 1 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2,1 0 0 0 0 0 0 0 0 0 0 0,η9,2
1,11,0,2,η11,"(5.10), \ \Delta(ι_{11})=ν_5η_8",1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2,1 0 0 0 0 0 0 0 0 0 0 0,η11,2
1,13,0,2,η13,"(5.13), \ \Delta(η_{13})=0",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2,1 0 0 0 0 0 0 0 0 0 0 0,η13,2
1,15,0,2,η15,"(5.15), \ E : \pi_{14}^7 \rightarrow \pi_{15}^8, \ into",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2,1 0 0 0 0 0 0 0 0 0 0 0,η15,2
1,17,0,2,η17,"p63, \ \Delta(η_{17})=E σ'η_{15}",0 1 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2,1 0 0 0 0 0 0 0 0 0 0 0,η17,2
1,19,0,2,η19,"p64, \ \Delta(η_{19})=σ_9η_{16}^2+ν_{9}^3+η_{9}ε_{10}",1 1 0 1 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2,1 0 0 0 0 0 0 0 0 0 0 0,η19,2
1,21,0,2,η21,\Delta(η_{21})=2σ_{10}ν_{17},2 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2,1 0 0 0 0 0 0 0 0 0 0 0,η21,2
1,23,0,2,η23,,0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2,1 0 0 0 0 0 0 0 0 0 0 0,η23,2
1,25,0,2,η25,"p80, \ \Delta(η_{25})=E θ'",0 1 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2,1 0 0 0 0 0 0 0 0 0 0 0,η25,2
1,27,0,2,η27,"(7.30), \ \Delta(ι_{27})=E θ",1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2,1 0 0 0 0 0 0 0 0 0 0 0,η27,2
1,29,0,2,η29,"(10.10), \ \Delta(η_{29})=4σ_{14}^2",4 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2,1 0 0 0 0 0 0 0 0 0 0 0,η29,2
1,31,0,2,η31,"(10.21), \ \Delta(η_{31})=0",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2,1 0 0 0 0 0 0 0 0 0 0 0,η31,2
1,33,0,2,η33,"p160, \ \Delta(η_{33})\equiv E η^{*}{'} \mod E ^2π_{30}^{14}",0 1 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2,1 0 0 0 0 0 0 0 0 0 0 0,η33,2
1,35,0,2,η35,"p160, \ \Delta(η_{35})\equivη^{*}_{17}η_{33} \mod E ^2 π_{32}^{15}",1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2,1 0 0 0 0 0 0 0 0 0 0 0,η35,2
1,37,0,2,η37,"Cor12.25, \ \Delta(η_{37})=2(ν^{*}_{18}+ξ_{18})",2 2 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2,1 0 0 0 0 0 0 0 0 0 0 0,η37,2
1,39,0,2,η39,"p170, \ \Delta(η_{39})=0",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2,1 0 0 0 0 0 0 0 0 0 0 0,η39,2
1,41,0,2,η41,,0 1 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2,1 0 0 0 0 0 0 0 0 0 0 0,η41,2
1,43,0,2,η43,"[M] p312, \ \Delta(η_{43})=E \bar{\bar{\beta}}η_{41}",0 0 1 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2,1 0 0 0 0 0 0 0 0 0 0 0,η43,2
1,45,0,2,η45,"[M] Lem8.3, \ \Delta(η_{45})=2σ^{*}_{22}",2 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2,1 0 0 0 0 0 0 0 0 0 0 0,η45,2
1,47,0,2,η47,"[MMO] p28, \ \Delta(η_{47})=0",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2,1 0 0 0 0 0 0 0 0 0 0 0,η47,2
1,49,0,2,η49,"[MMO] (5.25), \ \Delta({\eta_{49}})={E\widetilde{\eta}{'}}",0 0 1 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2,1 0 0 0 0 0 0 0 0 0 0 0,η49,2
1,51,0,2,η51,"[O] Prop6.3(13), \ \Delta({\eta_{51}})={EB_{2}}{\eta_{49}}",1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2,1 0 0 0 0 0 0 0 0 0 0 0,η51,2
1,53,0,2,η53,"[O1] (8.34), \ \Delta({\eta_{53}})=2{ E ^{2}M_{2}}",2 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2,1 0 0 0 0 0 0 0 0 0 0 0,η53,2
1,55,0,2,η55,"[O2] Prop4.4(16), \ \Delta({\eta_{55}})=0",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2,1 0 0 0 0 0 0 0 0 0 0 0,η55,2
1,57,0,2,η57,"[O2] Prop4.5(18), \ \Delta({\eta_{57}})={EC_{3}}",0 1 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2,1 0 0 0 0 0 0 0 0 0 0 0,η57,2
1,59,0,2,η59,"[O3] Prop4.5(15), \ \Delta({\eta_{59}})={EA_{3}}{\eta_{57}}",1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2,1 0 0 0 0 0 0 0 0 0 0 0,η59,2
1,61,0,2,η61,"[O3] (8.31), \ \Delta({\eta_{61}})=4{\theta'_{30}}",4 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2,1 0 0 0 0 0 0 0 0 0 0 0,η61,2
1,63,0,2,η63,"[O3] Prop4.7(17), \ \Delta({\eta_{63}})=0",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2,1 0 0 0 0 0 0 0 0 0 0 0,η63,2
1,,,,,,,,,,,,,,
2,2,0,2,η2^2,,,,1 0 0 0 0 0 0 0 0 0 0 0,H(η_2)=\pm ι_3,1 0 0 0 0 0 0 0 0 0 0 0,2 2,1 0 0 0 0 0 0 0 0 0 0 0,η2^2,2
2,3,0,2,η3^2,,,,1 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,2 2,1 0 0 0 0 0 0 0 0 0 0 0,η3^2,2
2,4,0,2,η4^2,,,,1 0 0 0 0 0 0 0 0 0 0 0,,,2 2,1 0 0 0 0 0 0 0 0 0 0 0,η4^2,2
2,5,0,2,η5^2,"p42, \ H(\nu' \eta_6)=\eta_{5}^2",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2 2,1 0 0 0 0 0 0 0 0 0 0 0,η5^2,2
2,7,0,2,η7^2,"(5.6), \ E : \pi_{7}^3 \rightarrow \pi_{8}^4, \ into",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2 2,1 0 0 0 0 0 0 0 0 0 0 0,η7^2,2
2,9,0,2,η9^2,"p45, \ \Delta(η_9^2)=E ν'η_7^2",0 1 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2 2,1 0 0 0 0 0 0 0 0 0 0 0,η9^2,2
2,11,0,2,η11^2,"(5.13), \ \Delta(η_{11}^2)=0",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2 2,1 0 0 0 0 0 0 0 0 0 0 0,η11^2,2
2,13,0,2,η13^2,"p48, \ \Delta(η_{13}^2)=0",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2 2,1 0 0 0 0 0 0 0 0 0 0 0,η13^2,2
2,15,0,2,η15^2,"(5.15), \ E : \pi_{15}^7 \rightarrow \pi_{16}^8, \ into",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2 2,1 0 0 0 0 0 0 0 0 0 0 0,η15^2,2
2,17,0,2,η17^2,"p63, \ \Delta(η_{17}^2)=E σ'η_{15}^2",0 1 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2 2,1 0 0 0 0 0 0 0 0 0 0 0,η17^2,2
2,19,0,2,η19^2,\Delta(η_{19}^2)=4σ_9ν_{16},4 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2 2,1 0 0 0 0 0 0 0 0 0 0 0,η19^2,2
2,21,0,2,η21^2,\Delta(η_{21})=2σ_{10}ν_{17},0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2 2,1 0 0 0 0 0 0 0 0 0 0 0,η21^2,2
2,23,0,2,η23^2,,0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2 2,1 0 0 0 0 0 0 0 0 0 0 0,η23^2,2
2,25,0,2,η25^2,"p80, \ \Delta(η_{25})=E θ'",0 1 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2 2,1 0 0 0 0 0 0 0 0 0 0 0,η25^2,2
2,27,0,2,η27^2,"(10.10), \ \Delta(η_{27}^2)=8σ_{13}^2",8 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2 2,1 0 0 0 0 0 0 0 0 0 0 0,η27^2,2
2,29,0,2,η29^2,"(10.21), \ \Delta(η_{29}^2)=0",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2 2,1 0 0 0 0 0 0 0 0 0 0 0,η29^2,2
2,31,0,2,η31^2,"Lem12.14, \ H(η^{*}_{16})=η_{31} ",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2 2,1 0 0 0 0 0 0 0 0 0 0 0,η31^2,2
2,33,0,2,η33^2,"p160, \ \Delta(η_{33}^2)\equiv E η^{*}{'}η_{32} \mod E ^2 π_{31}^{14}",0 1 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2 2,1 0 0 0 0 0 0 0 0 0 0 0,η33^2,2
2,35,0,2,η35^2,"Cor12.25, \ \Delta(η_{35}^2)=4(ν^{*}_{17}+ξ_{17})",4 4 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2 2,1 0 0 0 0 0 0 0 0 0 0 0,η35^2,2
2,37,0,2,η37^2,"Lem16.4, \ H(\bar{\beta})=η_{37}^2",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2 2,1 0 0 0 0 0 0 0 0 0 0 0,η37^2,2
2,39,0,2,η39^2,"Lem16.5, \ H(\bar{\bar{\beta}})=η_{39}",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2 2,1 0 0 0 0 0 0 0 0 0 0 0,η39^2,2
2,41,0,2,η41^2,"[M] p312, \ \Delta(η_{41}^2)=E \bar{\beta}η_{40}",0 0 1 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2 2,1 0 0 0 0 0 0 0 0 0 0 0,η41^2,2
2,43,0,2,η43^2,"[M] Lem8.3, \ \Delta(η_{43}^2)=4σ^{*}_{21}",4 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2 2,1 0 0 0 0 0 0 0 0 0 0 0,η43^2,2
2,45,0,2,η45^2,"[MMO] p28, \ \Delta({\eta_{45}^{2}})=0",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2 2,1 0 0 0 0 0 0 0 0 0 0 0,η45^2,2
2,47,0,2,η47^2,,0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2 2,1 0 0 0 0 0 0 0 0 0 0 0,η47^2,2
2,49,0,2,η49^2,"[O] Prop6.3(13), \ \Delta({\eta_{49}^{2}})={ED_{2}}{\eta_{48}}",0 1 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2 2,1 0 0 0 0 0 0 0 0 0 0 0,η49^2,2
2,51,0,2,η51^2,"[O1] (8.34), \ \Delta({\eta_{51}^{2}})=4{EM_{2}}",4 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2 2,1 0 0 0 0 0 0 0 0 0 0 0,η51^2,2
2,53,0,2,η53^2,"[O2] Prop4.4(16), \ \Delta({\eta_{53}^{2}})=0",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2 2,1 0 0 0 0 0 0 0 0 0 0 0,η53^2,2
2,55,0,2,η55^2,"[O2] Prop4.5(17), \ \Delta({\eta_{55}^{2}})=0",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2 2,1 0 0 0 0 0 0 0 0 0 0 0,η55^2,2
2,57,0,2,η57^2,"[O3] Prop4.5(15), \ \Delta({\eta_{57}^{2}})={EC_{3}}{\eta_{56}}",0 1 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2 2,1 0 0 0 0 0 0 0 0 0 0 0,η57^2,2
2,59,0,2,η_{59}^2,"[O3] (8.31), \ \Delta({\eta_{59}^{2}})=8{\theta'_{29}}",8 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2 2,1 0 0 0 0 0 0 0 0 0 0 0,η59^2,2
2,61,0,2,η61^2,"[O3] Prop4.7(17), \ \Delta({\eta_{61}^{2}})=0",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,2 2,1 0 0 0 0 0 0 0 0 0 0 0,η61^2,2
2,,,,,,,,,,,,,,
3,2,0,2,η2^3,,,"(5.3), \ η_{3}^{3}=2ν'",2 0 0 0 0 0 0 0 0 0 0 0,H(η_2)=\pm ι_3,1 0 0 0 0 0 0 0 0 0 0 0,2 2 2,1 0 0 0 0 0 0 0 0 0 0 0,η2^3,2
3,3,0,4,ν',H(η_2ν')=ν',,,0 1 0 0 0 0 0 0 0 0 0 0,"(5.3), \ H(ν')=η_5",1 0 0 0 0 0 0 0 0 0 0 0,3,1 0 0 0 0 0 0 0 0 0 0 0,ν',4
3,4,0,inf,ν4,,,,1 0 0 0 0 0 0 0 0 0 0 0,"Lem5.4, \ H(ν_4)=ι_7",1 0 0 0 0 0 0 0 0 0 0 0,4,1 0 0 0 0 0 0 0 0 0 0 0,ν4,inf
3,4,1,4,E ν',,,"(5.5), \ E^{2}ν'=2ν_{5}",2 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,3,0 1 0 0 0 0 0 0 0 0 0 0,E ν',4
3,5,0,8,ν5,"Lem5.7, \ \Delta(ν_5)=\pm (η_2 ν')",1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,4,1 0 0 0 0 0 0 0 0 0 0 0,ν5,8
3,6,0,8,ν6,,,,1 0 0 0 0 0 0 0 0 0 0 0,,,4,1 0 0 0 0 0 0 0 0 0 0 0,ν6,8
3,7,0,8,ν7,"(5.6), \ E : \pi_{8}^3 \rightarrow \pi_{9}^4, \ into",0 0 0 0 0 0 0 0 0 0 0 0,,,,,4,1 0 0 0 0 0 0 0 0 0 0 0,ν7,8
3,9,0,8,ν9,"(5.13), \ \Delta(ν_9)=\pm 2(ν_{4}^2)",2 0 0 0 0 0 0 0 0 0 0 0,,,,,4,1 0 0 0 0 0 0 0 0 0 0 0,ν9,8
3,11,0,8,ν11,"p48, \ \Delta(ν_{11})=0",0 0 0 0 0 0 0 0 0 0 0 0,,,,,4,1 0 0 0 0 0 0 0 0 0 0 0,ν11,8
3,13,0,8,ν13,"Lem6.2, \ \Delta(ν_{13})=\pm 2\bar{\nu}_6",2 0 0 0 0 0 0 0 0 0 0 0,,,,,4,1 0 0 0 0 0 0 0 0 0 0 0,ν13,8
3,15,0,8,ν15,H(\sigma_8 \nu_{15})=\nu_{15},0 0 0 0 0 0 0 0 0 0 0 0,,,,,4,1 0 0 0 0 0 0 0 0 0 0 0,ν15,8
3,17,0,8,ν17,"\pm \Delta(ν_{17})=2σ_8ν_{15}-xν_{8}σ_{11}, \ (x:odd)",2 1 0 0 0 0 0 0 0 0 0 0,,,,,4,1 0 0 0 0 0 0 0 0 0 0 0,ν17,8
3,19,0,8,ν19,"(7.22), \ \Delta(ν_{19})=\bar{\nu}_{9}ν_{17}",0 1 0 0 0 0 0 0 0 0 0 0,,,,,4,1 0 0 0 0 0 0 0 0 0 0 0,ν19,8
3,21,0,8,ν21,,1 0 0 0 0 0 0 0 0 0 0 0,,,,,4,1 0 0 0 0 0 0 0 0 0 0 0,ν21,8
3,23,0,8,ν23,"(7.21), \ \Delta(ι_{23})=σ_{11}ν_{18}",0 1 0 0 0 0 0 0 0 0 0 0,,,,,4,1 0 0 0 0 0 0 0 0 0 0 0,ν23,8
